mirna_name,P-value,FDR,Bonferroni,A,B,observed_ratio,C,D,expected_ratio,foldchange_enrichment
hsa-miR-423-3p,0.9999999999999957,1.0,1.0,117,1352,0.08653846153846154,4106,26380,0.15564821834723275,0.5559874854809097
hsa-miR-423-5p,0.9999999989501125,1.0,1.0,422,1352,0.3121301775147929,10237,26380,0.38805913570887035,0.804336630149481
hsa-miR-424-3p,0.8332333976205164,1.0,1.0,10,1352,0.0073964497041420114,251,26380,0.00951478392721759,0.7773639171126145
hsa-miR-424-5p,0.9998377451386449,1.0,1.0,422,1352,0.3121301775147929,9417,26380,0.35697498104624714,0.8743754999299391
hsa-miR-425-3p,0.5942011635201188,1.0,1.0,51,1352,0.03772189349112426,1020,26380,0.03866565579984837,0.9755917159763313
hsa-miR-425-5p,0.9998491577686843,1.0,1.0,53,1352,0.03920118343195266,1593,26380,0.060386656557998485,0.6491696289610239
hsa-miR-4254,0.5213280106078308,1.0,1.0,1,1352,0.0007396449704142012,14,26380,0.0005307050796057619,1.3937024513947591
hsa-miR-4284,0.25319212313288625,1.0,1.0,4,1352,0.0029585798816568047,50,26380,0.0018953752843062926,1.5609467455621302
hsa-miR-4286,0.5998590468824818,1.0,1.0,3,1352,0.0022189349112426036,60,26380,0.002274450341167551,0.9755917159763314
hsa-miR-4287,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-429,0.3380256385177843,1.0,1.0,96,1352,0.07100591715976332,1792,26380,0.06793025018953752,1.0452768385460693
hsa-miR-4291,0.5526364361589247,1.0,1.0,3,1352,0.0022189349112426036,56,26380,0.0021228203184230476,1.0452768385460693
hsa-miR-4296,0.9391209714163883,1.0,1.0,4,1352,0.0029585798816568047,143,26380,0.005420773313115997,0.5457855753713742
hsa-miR-4301,0.6321052423751243,1.0,1.0,1,1352,0.0007396449704142012,19,26380,0.0007202426080363912,1.0269386483961382
hsa-miR-4306,0.9988076963964504,1.0,1.0,7,1352,0.005177514792899409,340,26380,0.01288855193328279,0.40171423599025413
hsa-miR-431-3p,0.7564062505734075,1.0,1.0,28,1352,0.020710059171597635,611,26380,0.023161485974222896,0.8941593468850174
hsa-miR-431-5p,0.7150840644574152,1.0,1.0,5,1352,0.0036982248520710057,116,26380,0.004397270659590599,0.8410273413589062
hsa-miR-432-3p,1.0,1.0,1.0,0,1352,0.0,44,26380,0.0016679302501895375,0.0
hsa-miR-432-5p,0.49173588832438575,1.0,1.0,23,1352,0.017011834319526627,440,26380,0.016679302501895376,1.0199367939752555
hsa-miR-4324,0.9546381148619313,1.0,1.0,3,1352,0.0022189349112426036,123,26380,0.00466262319939348,0.47589839803723477
hsa-miR-4326,0.9140606279853906,1.0,1.0,27,1352,0.019970414201183433,664,26380,0.025170583775587566,0.7934029015470165
hsa-miR-433-3p,0.9950705259266488,1.0,1.0,27,1352,0.019970414201183433,812,26380,0.030780894617134194,0.6487925204768706
hsa-miR-433-5p,0.9599911663674582,1.0,1.0,14,1352,0.010355029585798817,408,26380,0.015466262319939347,0.6695237266504236
hsa-miR-4421,1.0,1.0,1.0,0,1352,0.0,49,26380,0.0018574677786201668,0.0
hsa-miR-4422,0.6782329588548379,1.0,1.0,5,1352,0.0036982248520710057,111,26380,0.00420773313115997,0.8789114558345327
hsa-miR-4423-5p,0.9910449053231764,1.0,1.0,21,1352,0.015532544378698224,641,26380,0.02429871114480667,0.6392332616381579
hsa-miR-4425,0.9975205460053536,1.0,1.0,13,1352,0.009615384615384616,487,26380,0.018460955269143292,0.5208497867635444
hsa-miR-4426,0.7294760697021208,1.0,1.0,3,1352,0.0022189349112426036,73,26380,0.0027672479150871875,0.8018562049120531
hsa-miR-4429,0.9850360612633642,1.0,1.0,17,1352,0.01257396449704142,522,26380,0.019787717968157696,0.6354428801378403
hsa-miR-4435,0.9717311526215785,1.0,1.0,3,1352,0.0022189349112426036,135,26380,0.00511751326762699,0.43359631821170286
hsa-miR-4437,0.40951761762181343,1.0,1.0,11,1352,0.008136094674556213,194,26380,0.007354056103108415,1.1063411212102727
hsa-miR-4440,0.8175454535843941,1.0,1.0,3,1352,0.0022189349112426036,85,26380,0.0032221379833206974,0.6886529759832928
hsa-miR-4443,0.9014135172770139,1.0,1.0,1,1352,0.0007396449704142012,44,26380,0.0016679302501895375,0.44345077998924154
hsa-miR-4446-3p,0.9906082031477323,1.0,1.0,77,1352,0.05695266272189349,1906,26380,0.07225170583775588,0.788253537567445
hsa-miR-4448,0.912331896083975,1.0,1.0,8,1352,0.005917159763313609,232,26380,0.008794541319181198,0.672821873087125
hsa-miR-4449,0.3691671669176997,1.0,1.0,2,1352,0.0014792899408284023,25,26380,0.0009476876421531463,1.5609467455621302
hsa-miR-4450,0.9852282664944404,1.0,1.0,3,1352,0.0022189349112426036,151,26380,0.005724033358605004,0.38765233747403893
hsa-miR-4454,0.99804504649332,1.0,1.0,29,1352,0.021449704142011833,901,26380,0.03415466262319939,0.6280168648904242
hsa-miR-4455,1.0,1.0,1.0,0,1352,0.0,10,26380,0.0003790750568612585,0.0
hsa-miR-4466,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-4467,1.0,1.0,1.0,0,1352,0.0,5,26380,0.00018953752843062926,0.0
hsa-miR-4473,1.0,1.0,1.0,0,1352,0.0,62,26380,0.0023502653525398027,0.0
hsa-miR-4474-3p,0.9538008213591795,1.0,1.0,51,1352,0.03772189349112426,1228,26380,0.04655041698256255,0.8103449106643794
hsa-miR-4477b,0.2707191850622388,1.0,1.0,1,1352,0.0007396449704142012,6,26380,0.0002274450341167551,3.2519723865877714
hsa-miR-448,0.731387171457922,1.0,1.0,4,1352,0.0029585798816568047,96,26380,0.0036391205458680817,0.8129930966469429
hsa-miR-4482-3p,0.9142285758861182,1.0,1.0,2,1352,0.0014792899408284023,78,26380,0.0029567854435178166,0.5003034440904263
hsa-miR-4485-3p,0.05885903969475509,1.0,1.0,4,1352,0.0029585798816568047,29,26380,0.0010993176648976498,2.6912874923485
hsa-miR-4488,0.5213280106078308,1.0,1.0,1,1352,0.0007396449704142012,14,26380,0.0005307050796057619,1.3937024513947591
hsa-miR-4491,0.9898048196191527,1.0,1.0,2,1352,0.0014792899408284023,126,26380,0.0047763457164518575,0.30971165586550203
hsa-miR-4496,0.7552236023993109,1.0,1.0,5,1352,0.0036982248520710057,122,26380,0.004624715693707354,0.7996653409642059
hsa-miR-4498,1.0,1.0,1.0,0,1352,0.0,4,26380,0.00015163002274450342,0.0
hsa-miR-449a,0.9558657571240755,1.0,1.0,148,1352,0.10946745562130178,3266,26380,0.12380591357088704,0.8841860010073304
hsa-miR-449b-5p,0.39025842483038686,1.0,1.0,126,1352,0.09319526627218935,2395,26380,0.09078847611827141,1.0265098639917976
hsa-miR-449c-5p,0.999992218897799,1.0,1.0,57,1352,0.04215976331360947,1820,26380,0.06899166034874905,0.6110849209961636
hsa-miR-4501,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-450a-1-3p,0.9984915053545218,1.0,1.0,4,1352,0.0029585798816568047,239,26380,0.00905989385898408,0.32655789656111506
hsa-miR-450a-2-3p,0.747152661034195,1.0,1.0,24,1352,0.01775147928994083,525,26380,0.01990144048521607,0.8919695688926459
hsa-miR-450a-5p,0.8097552007328772,1.0,1.0,168,1352,0.1242603550295858,3476,26380,0.13176648976497346,0.9430345701037035
hsa-miR-450b-3p,1.0,1.0,1.0,0,1352,0.0,109,26380,0.004131918119787718,0.0
hsa-miR-450b-5p,0.9998196221589422,1.0,1.0,63,1352,0.04659763313609468,1820,26380,0.06899166034874905,0.6754096495220756
hsa-miR-4510,0.6279576598059124,1.0,1.0,68,1352,0.05029585798816568,1370,26380,0.051933282789992416,0.9684706085604458
hsa-miR-4511,0.5570743853925395,1.0,1.0,2,1352,0.0014792899408284023,36,26380,0.0013646702047005307,1.083990795529257
hsa-miR-4517,0.9971040964610581,1.0,1.0,12,1352,0.008875739644970414,455,26380,0.017247915087187263,0.5145978282072957
hsa-miR-4518,1.0,1.0,1.0,0,1352,0.0,63,26380,0.0023881728582259287,0.0
hsa-miR-451a,0.6622349449479172,1.0,1.0,13,1352,0.009615384615384616,276,26380,0.010462471569370736,0.9190356744704571
hsa-miR-452-5p,0.9992875901948227,1.0,1.0,77,1352,0.05695266272189349,2068,26380,0.07839272175890827,0.7265044693440765
hsa-miR-4521,0.999792161166794,1.0,1.0,47,1352,0.03476331360946745,1435,26380,0.0543972706595906,0.6390635630785724
hsa-miR-4523,1.0,1.0,1.0,0,1352,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-4524a-3p,0.8733546761704446,1.0,1.0,24,1352,0.01775147928994083,574,26380,0.021758908263836238,0.8158258252066883
hsa-miR-4525,0.4096762127350647,1.0,1.0,71,1352,0.05251479289940828,1343,26380,0.05090978013646702,1.0315266095952276
hsa-miR-4528,0.30810402095348993,1.0,1.0,1,1352,0.0007396449704142012,7,26380,0.00026535253980288095,2.7874049027895182
hsa-miR-454-3p,0.9999339478906353,1.0,1.0,267,1352,0.19748520710059173,6318,26380,0.23949962092494315,0.8245741948897768
hsa-miR-454-5p,0.999270448947086,1.0,1.0,11,1352,0.008136094674556213,471,26380,0.017854435178165276,0.45569039812057943
hsa-miR-455-3p,0.933332472782971,1.0,1.0,13,1352,0.009615384615384616,362,26380,0.013722517058377558,0.7007012324691884
hsa-miR-455-5p,0.9998956728182172,1.0,1.0,51,1352,0.03772189349112426,1562,26380,0.05921152388172858,0.6370701346324315
hsa-miR-4632-3p,1.0,1.0,1.0,0,1352,0.0,4,26380,0.00015163002274450342,0.0
hsa-miR-4639-5p,0.30739302886929687,1.0,1.0,15,1352,0.011094674556213017,251,26380,0.00951478392721759,1.1660458756689218
hsa-miR-4640-3p,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-4640-5p,1.0,1.0,1.0,0,1352,0.0,7,26380,0.00026535253980288095,0.0
hsa-miR-4661-5p,0.197349115161778,1.0,1.0,3,1352,0.0022189349112426036,30,26380,0.0011372251705837756,1.9511834319526629
hsa-miR-4662a-5p,0.8737426051846058,1.0,1.0,7,1352,0.005177514792899409,194,26380,0.007354056103108415,0.7040352589519918
hsa-miR-4664-3p,0.9999903793024041,1.0,1.0,15,1352,0.011094674556213017,715,26380,0.027103866565579986,0.4093391815285306
hsa-miR-4664-5p,0.9989062454489203,1.0,1.0,13,1352,0.009615384615384616,514,26380,0.019484457922668688,0.4934899730619575
hsa-miR-4676-5p,1.0,1.0,1.0,0,1352,0.0,10,26380,0.0003790750568612585,0.0
hsa-miR-4677-3p,0.999999999999999,1.0,1.0,71,1352,0.05251479289940828,2973,26380,0.11269901440485217,0.46597384348684506
hsa-miR-4684-3p,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-4685-3p,0.9749323490619568,1.0,1.0,3,1352,0.0022189349112426036,138,26380,0.005231235784685368,0.42417031129405713
hsa-miR-4689,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-4690-3p,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-4690-5p,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-4701-3p,1.0,1.0,1.0,0,1352,0.0,56,26380,0.0021228203184230476,0.0
hsa-miR-4705,0.6360976070599984,1.0,1.0,11,1352,0.008136094674556213,230,26380,0.008718726307808946,0.9331746848469257
hsa-miR-4707-3p,1.0,1.0,1.0,0,1352,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-4709-5p,0.20984590807698436,1.0,1.0,11,1352,0.008136094674556213,162,26380,0.006141015921152388,1.324877638980203
hsa-miR-4713-5p,0.9667175198012781,1.0,1.0,4,1352,0.0029585798816568047,160,26380,0.006065200909780136,0.48779585798816566
hsa-miR-4723-3p,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-4723-5p,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-4725-3p,0.29304345681702837,1.0,1.0,62,1352,0.04585798816568047,1125,26380,0.04264594389689159,1.0753188691650228
hsa-miR-4726-3p,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-4726-5p,1.0,1.0,1.0,0,1352,0.0,5,26380,0.00018953752843062926,0.0
hsa-miR-4728-3p,0.9720462770229019,1.0,1.0,7,1352,0.005177514792899409,247,26380,0.009363153904473086,0.5529669645209976
hsa-miR-4733-5p,0.7626480841742201,1.0,1.0,2,1352,0.0014792899408284023,53,26380,0.0020090978013646704,0.736295634699118
hsa-miR-4741,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-4745-5p,0.9948905119266339,1.0,1.0,19,1352,0.014053254437869823,615,26380,0.0233131159969674,0.6028046375138307
hsa-miR-4746-5p,0.8102105749715136,1.0,1.0,4,1352,0.0029585798816568047,108,26380,0.004094010614101592,0.7226605303528381
hsa-miR-4749-3p,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-4750-5p,1.0,1.0,1.0,0,1352,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-4755-5p,0.9359118345653177,1.0,1.0,3,1352,0.0022189349112426036,114,26380,0.004321455648218347,0.5134693241980691
hsa-miR-4758-3p,1.0,1.0,1.0,0,1352,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-4761-5p,0.758579458362844,1.0,1.0,1,1352,0.0007396449704142012,27,26380,0.001023502653525398,0.7226605303528381
hsa-miR-4766-3p,1.0,1.0,1.0,0,1352,0.0,16,26380,0.0006065200909780137,0.0
hsa-miR-4768-5p,0.7620216804161593,1.0,1.0,3,1352,0.0022189349112426036,77,26380,0.0029188779378316906,0.7602013371244141
hsa-miR-4781-3p,0.6108851524352108,1.0,1.0,7,1352,0.005177514792899409,144,26380,0.005458680818802123,0.9484919460881
hsa-miR-4782-3p,1.0,1.0,1.0,0,1352,0.0,5,26380,0.00018953752843062926,0.0
hsa-miR-4783-3p,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-4786-5p,0.9066641319810844,1.0,1.0,2,1352,0.0014792899408284023,76,26380,0.0028809704321455646,0.5134693241980691
hsa-miR-4787-3p,1.0,1.0,1.0,0,1352,0.0,66,26380,0.0025018953752843063,0.0
hsa-miR-4789-3p,1.0,1.0,1.0,0,1352,0.0,6,26380,0.0002274450341167551,0.0
hsa-miR-4796-3p,0.2736028891310213,1.0,1.0,2,1352,0.0014792899408284023,20,26380,0.000758150113722517,1.9511834319526626
hsa-miR-4803,1.0,1.0,1.0,0,1352,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-4804-5p,0.758579458362844,1.0,1.0,1,1352,0.0007396449704142012,27,26380,0.001023502653525398,0.7226605303528381
hsa-miR-483-3p,0.5036948358372437,1.0,1.0,16,1352,0.011834319526627219,306,26380,0.01159969673995451,1.0202266310863597
hsa-miR-483-5p,0.9473289845265966,1.0,1.0,8,1352,0.005917159763313609,251,26380,0.00951478392721759,0.6218911336900916
hsa-miR-484,0.9999999999654228,1.0,1.0,95,1352,0.07026627218934911,3240,26380,0.12282031842304776,0.5721062531959967
hsa-miR-485-3p,0.4515145629518579,1.0,1.0,19,1352,0.014053254437869823,354,26380,0.013419257012888552,1.04724534483335
hsa-miR-485-5p,0.9783949211819508,1.0,1.0,46,1352,0.034023668639053255,1170,26380,0.04435178165276725,0.7671319476053203
hsa-miR-486-3p,0.9999999999999992,1.0,1.0,64,1352,0.047337278106508875,2787,26380,0.10564821834723276,0.4480650866342677
hsa-miR-486-5p,0.9999998278618119,1.0,1.0,51,1352,0.03772189349112426,1820,26380,0.06899166034874905,0.5467601924702516
hsa-miR-487a-3p,0.985757463999425,1.0,1.0,9,1352,0.006656804733727811,322,26380,0.012206216830932525,0.5453618288066449
hsa-miR-487a-5p,0.9119988623555872,1.0,1.0,6,1352,0.004437869822485207,183,26380,0.006937073540561031,0.6397322727713648
hsa-miR-487b-3p,0.9954477359541241,1.0,1.0,3,1352,0.0022189349112426036,179,26380,0.006785443517816528,0.32701398300882617
hsa-miR-487b-5p,0.770202659869036,1.0,1.0,6,1352,0.004437869822485207,147,26380,0.0055724033358605,0.7964014007970053
hsa-miR-488-3p,0.9708988224906621,1.0,1.0,27,1352,0.019970414201183433,726,26380,0.02752084912812737,0.7256467308914861
hsa-miR-488-5p,0.9968066365068359,1.0,1.0,1,1352,0.0007396449704142012,109,26380,0.004131918119787718,0.17900765430758372
hsa-miR-489-3p,0.9992088039573226,1.0,1.0,10,1352,0.0073964497041420114,440,26380,0.016679302501895376,0.4434507799892415
hsa-miR-490-3p,0.9209072555775314,1.0,1.0,12,1352,0.008875739644970414,331,26380,0.012547384382107658,0.7073776792577628
hsa-miR-490-5p,0.5092011343382239,1.0,1.0,62,1352,0.04585798816568047,1206,26380,0.045716451857467776,1.003095960041999
hsa-miR-491-3p,0.9129200170576617,1.0,1.0,7,1352,0.005177514792899409,208,26380,0.007884761182714178,0.6566482703686846
hsa-miR-491-5p,0.9811270214678735,1.0,1.0,73,1352,0.053994082840236685,1769,26380,0.06705837755875664,0.8051802743501659
hsa-miR-493-3p,0.9889319446725675,1.0,1.0,6,1352,0.004437869822485207,248,26380,0.009401061410159211,0.47206050773048297
hsa-miR-493-5p,0.8198630016182442,1.0,1.0,23,1352,0.017011834319526627,529,26380,0.020053070507960576,0.8483406225881143
hsa-miR-494-3p,0.9736692828450446,1.0,1.0,58,1352,0.042899408284023666,1420,26380,0.053828658074298714,0.7969622468539044
hsa-miR-494-5p,0.8642791308660189,1.0,1.0,2,1352,0.0014792899408284023,67,26380,0.0025398028809704323,0.5824428155082575
hsa-miR-495-3p,0.9907152580243455,1.0,1.0,5,1352,0.0036982248520710057,224,26380,0.00849128127369219,0.4355320160608622
hsa-miR-495-5p,0.9690296280827224,1.0,1.0,5,1352,0.0036982248520710057,190,26380,0.007202426080363912,0.5134693241980691
hsa-miR-496,0.9973571155875646,1.0,1.0,2,1352,0.0014792899408284023,155,26380,0.005875663381349507,0.2517656041229242
hsa-miR-497-3p,0.20766788726611443,1.0,1.0,15,1352,0.011094674556213017,231,26380,0.008756633813495071,1.2670022285406901
hsa-miR-497-5p,0.9999999999763711,1.0,1.0,50,1352,0.03698224852071006,2094,26380,0.07937831690674754,0.465898622720311
hsa-miR-498-5p,1.0,1.0,1.0,0,1352,0.0,24,26380,0.0009097801364670204,0.0
hsa-miR-4999-5p,0.9504772142415759,1.0,1.0,13,1352,0.009615384615384616,375,26380,0.014215314632297195,0.6764102564102564
hsa-miR-499a-3p,0.10454900019550445,1.0,1.0,25,1352,0.01849112426035503,373,26380,0.014139499620924943,1.3077636943382458
hsa-miR-499a-5p,0.8805692819896097,1.0,1.0,23,1352,0.017011834319526627,556,26380,0.021076573161485975,0.8071442254480439
hsa-miR-499b-5p,1.0,1.0,1.0,0,1352,0.0,14,26380,0.0005307050796057619,0.0
hsa-miR-5000-3p,0.906474609494567,1.0,1.0,1,1352,0.0007396449704142012,45,26380,0.0017058377558756635,0.4335963182117028
hsa-miR-5001-3p,0.7233663824899103,1.0,1.0,2,1352,0.0014792899408284023,49,26380,0.0018574677786201668,0.7964014007970052
hsa-miR-5001-5p,0.9432983470789332,1.0,1.0,9,1352,0.006656804733727811,273,26380,0.010348749052312358,0.6432472852591196
hsa-miR-5004-3p,0.9639475622612087,1.0,1.0,2,1352,0.0014792899408284023,98,26380,0.0037149355572403337,0.3982007003985026
hsa-miR-5006-3p,0.8750021182221059,1.0,1.0,2,1352,0.0014792899408284023,69,26380,0.002615617892342684,0.5655604150587428
hsa-miR-500a-3p,0.9999998357526002,1.0,1.0,109,1352,0.08062130177514792,3227,26380,0.12232752084912812,0.6590610290760466
hsa-miR-500a-5p,0.9986758708469142,1.0,1.0,9,1352,0.006656804733727811,396,26380,0.015011372251705837,0.44345077998924154
hsa-miR-500b-5p,0.9473358860199722,1.0,1.0,14,1352,0.010355029585798817,396,26380,0.015011372251705837,0.6898123244277091
hsa-miR-501-3p,0.9455331425367841,1.0,1.0,26,1352,0.019230769230769232,669,26380,0.025360121304018195,0.7583074623433368
hsa-miR-501-5p,0.9951907553781539,1.0,1.0,29,1352,0.021449704142011833,861,26380,0.03263836239575436,0.6571930258609433
hsa-miR-5010-3p,0.9642153550409044,1.0,1.0,4,1352,0.0029585798816568047,158,26380,0.005989385898407884,0.49397048910193997
hsa-miR-5010-5p,1.0,1.0,1.0,0,1352,0.0,51,26380,0.0019332827899924184,0.0
hsa-miR-502-3p,0.9731542695117381,1.0,1.0,20,1352,0.014792899408284023,568,26380,0.021531463229719484,0.6870364197016418
hsa-miR-502-5p,0.3699918470117789,1.0,1.0,11,1352,0.008136094674556213,188,26380,0.00712661106899166,1.1416498803978345
hsa-miR-503-3p,0.8335718219987773,1.0,1.0,7,1352,0.005177514792899409,183,26380,0.006937073540561031,0.746354318233259
hsa-miR-503-5p,0.9999999828869042,1.0,1.0,144,1352,0.10650887573964497,4139,26380,0.15689916603487492,0.6788364682319
hsa-miR-504-3p,0.9428316500150137,1.0,1.0,3,1352,0.0022189349112426036,117,26380,0.004435178165276725,0.5003034440904263
hsa-miR-504-5p,0.9999979773845188,1.0,1.0,12,1352,0.008875739644970414,667,26380,0.025284306292645945,0.3510374990019783
hsa-miR-505-3p,0.9677082406442041,1.0,1.0,41,1352,0.030325443786982247,1034,26380,0.039196360879454134,0.773680084236549
hsa-miR-505-5p,0.9999788734797604,1.0,1.0,15,1352,0.011094674556213017,692,26380,0.02623199393479909,0.4229443855388719
hsa-miR-506-3p,0.7208132975182061,1.0,1.0,3,1352,0.0022189349112426036,72,26380,0.0027293404094010615,0.8129930966469429
hsa-miR-507,0.741644151322484,1.0,1.0,10,1352,0.0073964497041420114,229,26380,0.008680818802122821,0.8520451667915556
hsa-miR-508-3p,0.08986877210482995,1.0,1.0,2,1352,0.0014792899408284023,10,26380,0.0003790750568612585,3.9023668639053253
hsa-miR-509-3p,0.950535281840978,1.0,1.0,5,1352,0.0036982248520710057,176,26380,0.00667172100075815,0.5543134749865519
hsa-miR-5094,0.905536503598041,1.0,1.0,7,1352,0.005177514792899409,205,26380,0.0077710386656558,0.6662577572521288
hsa-miR-510-5p,1.0,1.0,1.0,0,1352,0.0,7,26380,0.00026535253980288095,0.0
hsa-miR-5100,0.9391232371100912,1.0,1.0,16,1352,0.011834319526627219,436,26380,0.016527672479150872,0.7160306172303349
hsa-miR-511-3p,0.5458734300745007,1.0,1.0,1,1352,0.0007396449704142012,15,26380,0.0005686125852918878,1.3007889546351086
hsa-miR-511-5p,0.5998590468824818,1.0,1.0,3,1352,0.0022189349112426036,60,26380,0.002274450341167551,0.9755917159763314
hsa-miR-512-3p,0.9999633487016303,1.0,1.0,39,1352,0.028846153846153848,1312,26380,0.049734647460197116,0.58000117260788
hsa-miR-512-5p,1.0,1.0,1.0,0,1352,0.0,58,26380,0.0021986353297952996,0.0
hsa-miR-513a-3p,0.40609503903948047,1.0,1.0,2,1352,0.0014792899408284023,27,26380,0.001023502653525398,1.4453210607056761
hsa-miR-513a-5p,0.8914045327201745,1.0,1.0,5,1352,0.0036982248520710057,151,26380,0.005724033358605004,0.6460872291233982
hsa-miR-513b-5p,1.0,1.0,1.0,0,1352,0.0,48,26380,0.0018195602729340408,0.0
hsa-miR-513c-5p,0.7127239657611308,1.0,1.0,2,1352,0.0014792899408284023,48,26380,0.0018195602729340408,0.8129930966469429
hsa-miR-514a-3p,0.9912893227946824,1.0,1.0,1,1352,0.0007396449704142012,90,26380,0.003411675511751327,0.2167981591058514
hsa-miR-514b-5p,0.7019727079482159,1.0,1.0,1,1352,0.0007396449704142012,23,26380,0.0008718726307808946,0.8483406225881142
hsa-miR-515-3p,0.31930207308477854,1.0,1.0,5,1352,0.0036982248520710057,73,26380,0.0027672479150871875,1.336427008186755
hsa-miR-515-5p,0.9847676609063405,1.0,1.0,4,1352,0.0029585798816568047,181,26380,0.006861258529188779,0.43120075844257744
hsa-miR-516a-5p,0.9843517000269816,1.0,1.0,25,1352,0.01849112426035503,711,26380,0.026952236542835482,0.6860701237526944
hsa-miR-516b-5p,0.9849123304131127,1.0,1.0,59,1352,0.04363905325443787,1480,26380,0.056103108415466264,0.7778366384135614
hsa-miR-517-5p,0.6330532636194859,1.0,1.0,3,1352,0.0022189349112426036,63,26380,0.0023881728582259287,0.929134967596506
hsa-miR-517a-3p,0.5022535805486495,1.0,1.0,3,1352,0.0022189349112426036,52,26380,0.0019711902956785444,1.1256827492034593
hsa-miR-517b-3p,0.8716951124677381,1.0,1.0,1,1352,0.0007396449704142012,39,26380,0.0014783927217589083,0.5003034440904263
hsa-miR-517c-3p,0.8415953937849242,1.0,1.0,1,1352,0.0007396449704142012,35,26380,0.001326762699014405,0.5574809805579036
hsa-miR-518a-3p,0.8697420930492837,1.0,1.0,2,1352,0.0014792899408284023,68,26380,0.002577710386656558,0.5738774799860773
hsa-miR-518a-5p,0.8885038662524869,1.0,1.0,4,1352,0.0029585798816568047,125,26380,0.0047384382107657315,0.624378698224852
hsa-miR-518b,0.9353319682935143,1.0,1.0,1,1352,0.0007396449704142012,52,26380,0.0019711902956785444,0.3752275830678197
hsa-miR-518c-3p,0.21003428245892447,1.0,1.0,6,1352,0.004437869822485207,78,26380,0.0029567854435178166,1.500910332271279
hsa-miR-518c-5p,0.8697420930492837,1.0,1.0,2,1352,0.0014792899408284023,68,26380,0.002577710386656558,0.5738774799860773
hsa-miR-518d-5p,0.826864995860046,1.0,1.0,2,1352,0.0014792899408284023,61,26380,0.002312357846853677,0.6397322727713648
hsa-miR-518e-3p,1.0,1.0,1.0,0,1352,0.0,30,26380,0.0011372251705837756,0.0
hsa-miR-518e-5p,1.0,1.0,1.0,0,1352,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-518f-3p,0.2963581887685738,1.0,1.0,6,1352,0.004437869822485207,88,26380,0.003335860500379075,1.3303523399677246
hsa-miR-518f-5p,0.5356428432309186,1.0,1.0,8,1352,0.005917159763313609,154,26380,0.005837755875663381,1.013601782832552
hsa-miR-5193,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-5196-3p,0.5691610888091593,1.0,1.0,1,1352,0.0007396449704142012,16,26380,0.0006065200909780137,1.219489644970414
hsa-miR-519a-2-5p,0.6129725703673956,1.0,1.0,5,1352,0.0036982248520710057,103,26380,0.003904473085670963,0.9471764232779916
hsa-miR-519a-3p,0.6129725703673956,1.0,1.0,5,1352,0.0036982248520710057,103,26380,0.003904473085670963,0.9471764232779916
hsa-miR-519a-5p,0.6272979040467838,1.0,1.0,10,1352,0.0073964497041420114,208,26380,0.007884761182714178,0.9380689576695493
hsa-miR-519b-3p,0.9528432178284518,1.0,1.0,3,1352,0.0022189349112426036,122,26380,0.004624715693707354,0.4797992045785236
hsa-miR-519b-5p,1.0,1.0,1.0,0,1352,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-519c-3p,0.9886581652371097,1.0,1.0,1,1352,0.0007396449704142012,85,26380,0.0032221379833206974,0.2295509919944309
hsa-miR-519c-5p,1.0,1.0,1.0,0,1352,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-519d-3p,0.8977575040680084,1.0,1.0,5,1352,0.0036982248520710057,153,26380,0.005799848369977255,0.6376416444289748
hsa-miR-519d-5p,0.43944790519106225,1.0,1.0,1,1352,0.0007396449704142012,11,26380,0.00041698256254738437,1.7738031199569662
